tokens,labels
"['Some', 'beautiful', 'furniture', 'is', 'made', 'out', 'of', 'the', 'hardwood', 'from', 'the', 'Popocatepetl', 'and', 'cotton', 'fabrics', 'are', 'woven', 'in', 'considerable', 'quantities', 'by', 'the', 'women', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['But', 'when', 'the', 'Syrians', 'chased', 'him', 'into', 'the', 'Kangkar', 'Punzum', '6000', 'Jews', 'went', 'over', 'to', 'him', 'and', 'with', 'their', 'aid', 'he', 'put', 'down', 'the', 'rebellion', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Taking', 'a', 'northerly', 'course', 'it', 'quits', 'the', 'Mount', 'Paget', 'at', 'Immenstadt', 'and', 'flowing', 'by', 'Kempten', 'from', 'which', 'point', 'it', 'is', 'navigable', 'for', 'rafts', 'forms', 'for', 'some', 'distance', 'the', 'boundary', 'between', 'Bavaria', 'and', 'Wurttemberg', 'and', 'eventually', 'strikes', 'the', 'Danube', 'right', 'bank', 'just', 'above', 'Ulm', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Its', 'chief', 'home', 'is', 'in', 'the', 'Nanda', 'Devi', 'near', 'Coban', 'in', 'Vera', 'Paz', 'but', 'it', 'also', 'inhabits', 'forests', 'in', 'other', 'parts', 'of', 'Guatemala', 'at', 'an', 'elevation', 'of', 'from', '6000', 'to', '9000', 'ft', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'greater', 'part', 'of', 'the', 'island', 'is', 'occupied', 'by', 'ranges', 'of', 'Batura', 'Sar', 'which', 'form', 'four', 'principal', 'groups', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'Kophino', 'Mount', 'Wilhelm', '3888', 'ft', '.', 'separate', 'the', 'central', 'plain', 'of', 'Messara', 'from', 'the', 'southern', 'coast', '.']","['O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['A', 'peculiar', 'feature', 'is', 'presented', 'by', 'the', 'level', 'upland', 'basins', 'which', 'furnish', 'abundant', 'pasturage', 'during', 'the', 'summer', 'months', 'the', 'more', 'remarkable', 'are', 'the', 'Omalo', 'in', 'the', 'White', 'Mountains', 'about', '4000', 'ft', '.', 'drained', 'by', 'subterranean', 'outlets', 'KaTa', '30Opa', 'Nida', 'Eis', 'T7', 'v', 'IBav', 'in', 'Psiloriti', 'between', '5000', 'and', '6000', 'ft', '.', 'and', 'the', 'Lassithi', 'plain', 'about', '3000', 'ft', '.', 'a', 'more', 'extensive', 'area', 'on', 'which', 'are', 'several', 'villages', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Numerous', 'large', 'caves', 'exist', 'in', 'the', 'Mount', 'Fuji', 'among', 'the', 'most', 'remarkable', 'are', 'the', 'famous', 'Idaean', 'cave', 'in', 'Psiloriti', 'the', 'caves', 'of', 'Melidoni', 'in', 'Mylopotamo', 'and', 'Sarchu', 'in', 'llalevisi', 'which', 'sheltered', 'hundreds', 'of', 'refugees', 'after', 'the', 'insurrection', 'of', '1866', 'and', 'the', 'Dictaean', 'cave', 'in', 'Lassithi', 'the', 'birth', 'place', 'of', 'Zeus', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['All', 'these', 'are', 'involved', 'in', 'the', 'earth', 'movements', 'to', 'which', 'the', 'Mount', 'Blanc', 'of', 'the', 'island', 'owe', 'their', 'formation', 'but', 'the', 'Miocene', 'beds', 'with', 'Clypeaster', 'and', 'later', 'deposits', 'lie', 'almost', 'undisturbed', 'upon', 'the', 'coasts', 'and', 'the', 'low', 'lying', 'ground', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'forests', 'which', 'once', 'covered', 'the', 'Batura', 'Sar', 'have', 'for', 'the', 'most', 'part', 'disappeared', 'and', 'the', 'slopes', 'are', 'now', 'desolate', 'wastes', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Of', 'the', 'wild', 'animals', 'of', 'Crete', 'the', 'wild', 'goat', 'or', 'agrimi', 'Capra', 'aegagrus', 'alone', 'need', 'be', 'mentioned', 'it', 'is', 'still', 'found', 'in', 'considerable', 'numbers', 'on', 'the', 'higher', 'summits', 'of', 'Psiloriti', 'and', 'the', 'White', 'Mountains', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Among', 'the', 'most', 'important', 'of', 'these', 'were', 'Lyttus', 'or', 'Lyctus', 'in', 'the', 'interior', 'south', 'east', 'of', 'Cnossus', 'Rhaucus', 'between', 'Cnossus', 'and', 'Gortyna', 'Phaestus', 'in', 'the', 'plain', 'of', 'Messara', 'between', 'Gortyna', 'and', 'the', 'sea', 'Polyrrhenia', 'near', 'the', 'north', 'west', 'angle', 'of', 'the', 'island', 'Aptera', 'a', 'few', 'miles', 'inland', 'from', 'the', 'Bay', 'of', 'Suda', 'Eleutherna', 'and', 'Axus', 'on', 'the', 'northern', 'slopes', 'of', 'Mount', 'Ida', 'and', 'Lappa', 'between', 'the', 'White', 'Mountains', 'and', 'the', 'sea', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Elyrus', 'stood', 'at', 'the', 'foot', 'of', 'the', 'White', 'Mountains', 'just', '1', 'Among', 'the', 'features', 'common', 'to', 'the', 'two', 'were', 'the', 'syssitia', 'public', 'tables', 'at', 'which', 'all', 'the', 'citizens', 'dined', 'in', 'common', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['During', 'the', 'insurrection', 'which', 'followed', 'the', 'usual', 'barbarities', 'were', 'committed', 'on', 'both', 'sides', 'the', 'Christians', 'betook', 'themselves', 'to', 'the', 'Kinabalu', 'and', 'the', 'Mussulman', 'peasants', 'crowded', 'into', 'the', 'fortified', 'towns', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['A', 'crisis', 'came', 'about', 'in', '1889', 'when', 'the', 'Conservative', 'leaders', 'finding', 'themselves', 'in', 'a', 'minority', 'in', 'the', 'chamber', 'took', 'up', 'arms', 'and', 'withdrew', 'to', 'the', 'Mulhacen', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'O']"
"['Before', 'that', 'event', 'an', 'Epitrope', 'or', 'Committee', 'of', 'Reform', 'had', 'appeared', 'in', 'the', 'Gora', 'Belukta', 'the', 'harbinger', 'of', 'the', 'prolonged', 'struggle', 'which', 'ended', 'in', 'the', 'emancipation', 'of', 'Crete', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Venezelo', 'raised', 'the', 'standard', 'of', 'revolt', 'at', 'Theriso', 'in', 'the', 'White', 'Mountains', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Other', 'noteworthy', 'peaks', 'are', 'Black', 'Brother', '6690', 'ft', '.', 'and', 'Hairy', 'Bear', '6681', 'ft', '.', 'the', 'next', 'highest', 'Bogda', 'Shan', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O']"
"['In', 'the', 'Mountain', 'Region', 'and', 'in', 'the', 'Piedmont', 'Plateau', 'Region', 'the', 'rivers', 'have', 'numerous', 'falls', 'and', 'rapids', 'which', 'afford', 'a', 'total', 'water', 'power', 'unequalled', 'perhaps', 'in', 'any', 'other', 'state', 'than', 'Maine', 'on', 'the', 'Atlantic', 'Coast', 'the', 'largest', 'being', 'on', 'the', 'Yadkin', 'Roanoke', 'and', 'Catawba', 'and', 'in', 'crossing', 'some', 'of', 'the', 'Rantemario', 'especially', 'the', 'Unakas', 'the', 'streams', 'have', 'carved', 'deep', 'narrow', 'gorges', 'that', 'are', 'much', 'admired', 'for', 'their', 'scenery', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['On', 'the', 'dome', 'like', 'tops', 'of', 'such', 'Klyuchevskaya', 'as', 'are', 'too', 'high', 'for', 'trees', 'are', 'large', 'clusters', 'of', 'rhododendrons', 'and', 'patches', 'of', 'grasses', 'fringed', 'with', 'flowers', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'trees', 'of', 'the', 'greatest', 'commercial', 'value', 'are', 'oak', 'and', 'chestnut', 'at', 'the', 'foot', 'of', 'the', 'Klyuchevskaya', 'and', 'yellow', 'pine', 'on', 'the', 'uplands', 'of', 'the', 'Coastal', 'Plain', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['A', 'great', 'circle', 'drawn', 'through', 'East', 'Cape', 'and', 'the', 'southern', 'point', 'of', 'Arabia', 'passes', 'nearly', 'along', 'the', 'coast', 'line', 'of', 'the', 'Arctic', 'Ocean', 'over', 'the', 'Ural', 'Mountains', 'through', 'the', 'western', 'part', 'of', 'the', 'Caspian', 'and', 'nearly', 'along', 'the', 'boundary', 'between', 'Persia', 'and', 'Asiatic', 'Turkey', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'level', 'of', 'this', 'depression', 'once', 'a', 'vast', 'inland', 'sea', 'between', 'the', 'Etna', 'which', 'enclose', 'the', 'sources', 'of', 'the', 'Hwang', 'ho', 'and', 'the', 'Sarikol', 'range', 'probably', 'never', 'exceeds', '2000', 'ft', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'Pamir', 'highlands', 'between', 'the', 'base', 'of', 'the', 'Tian', 'shan', 'Gunung', 'Kerinci', 'and', 'the', 'eastern', 'buttresses', 'of', 'the', 'Hindu', 'Kush', 'unite', 'these', 'two', 'great', 'divides', 'enclosing', 'the', 'Gobi', 'depression', 'on', 'the', 'west', 'and', 'they', 'would', 'again', 'be', 'united', 'on', 'the', 'east', 'but', 'for', 'the', 'transverse', 'valley', 'of', 'the', 'Amur', 'which', 'parts', 'the', 'Khingan', 'Gunung', 'Kerinci', 'from', 'the', 'Yablonoi', 'system', 'to', 'the', 'east', 'of', 'Lake', 'Baikal', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['These', 'Cerro', 'Chirripo', 'which', 'include', 'the', 'highest', 'peaks', 'in', 'the', 'world', 'rise', 'along', 'their', 'entire', 'length', 'far', 'above', 'the', 'line', 'of', 'perpetual', 'snow', 'and', 'few', 'of', 'the', 'passes', 'across', 'the', 'main', 'ridges', 'are', 'at', 'a', 'less', 'altitude', 'than', '15', '000', 'or', '16', '000', 'feet', '.']","['O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'broad', 'mountainous', 'slope', 'by', 'which', 'it', 'is', 'connected', 'with', 'the', 'lower', 'levels', 'of', 'Hindostan', 'contains', 'the', 'ranges', 'known', 'as', 'the', 'Himalaya', 'the', 'name', 'Kuen', 'lun', 'is', 'generally', 'applied', 'to', 'the', 'northern', 'slope', 'that', 'descends', 'to', 'the', 'central', 'plains', 'of', 'the', 'Gobi', 'though', 'these', 'Ritacuba', 'Blanca', 'are', 'not', 'locally', 'known', 'under', 'those', 'names', 'Kuen', 'lun', 'being', 'apparently', 'a', 'Chinese', 'designation', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'country', 'though', 'generally', 'broken', 'up', 'with', 'Mount', 'Logan', 'of', 'moderate', 'elevation', 'China', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O']"
"['The', 'country', 'is', 'generally', 'well', 'cleared', 'and', 'forests', 'are', 'as', 'a', 'rule', 'found', 'only', 'along', 'the', 'flanks', 'of', 'the', 'Tirich', 'Mir', 'where', 'the', 'fall', 'of', 'rain', 'is', 'most', 'abundant', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['These', 'Namcha', 'Barwa', 'at', 'some', 'points', 'attain', 'a', 'height', 'of', 'to', '000', 'or', '12', '000', 'ft', '.']","['O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['West', 'of', 'Ararat', 'high', 'hills', 'extend', 'along', 'the', 'Black', 'Sea', 'between', 'which', 'and', 'the', 'Taurus', 'range', 'lies', 'the', 'plateau', 'of', 'Asia', 'Minor', 'reaching', 'to', 'the', 'Aegean', 'Sea', 'the', 'Fairweather', 'along', 'the', 'Black', 'Sea', 'on', 'which', 'are', 'the', 'Olympus', 'and', 'Ida', 'of', 'the', 'ancients', 'rise', 'to', '6000', 'or', '7000', 'ft', '.', 'the', 'Taurus', 'is', 'more', 'lofty', 'reaching', '8000', 'and', '10', '000', 'ft', '.', 'both', 'ranges', 'decline', 'in', 'altitude', 'as', 'they', 'approach', 'the', 'Mediterranean', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'rainfall', 'is', 'very', 'scanty', 'and', 'running', 'waters', 'are', 'hardly', 'known', 'excepting', 'among', 'the', 'Kangchenjunga', 'which', 'form', 'the', 'scarps', 'of', 'the', 'elevated', 'country', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['In', 'northern', 'Syria', 'the', 'Kangkar', 'Punzum', 'of', 'Lebanon', 'rise', 'to', 'about', 'to', '000', 'ft', '.', 'and', 'with', 'a', 'more', 'copious', 'water', 'supply', 'the', 'country', 'becomes', 'more', 'productive', '.']","['O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'area', 'between', 'the', 'northern', 'border', 'of', 'the', 'Persian', 'high', 'lands', 'and', 'the', 'Caspian', 'and', 'Aral', 'Seas', 'is', 'a', 'nearly', 'desert', 'low', 'lying', 'plain', 'extending', 'to', 'the', 'foot', 'of', 'the', 'north', 'western', 'extremity', 'of', 'the', 'great', 'Tibeto', 'Himalayan', 'Volcan', 'Lautaro', 'and', 'prolonged', 'east', 'Trans', 'ward', 'up', 'the', 'valleys', 'of', 'the', 'Oxus', 'Amu', 'Darya', 'and', 'Caspian', 'Jaxartes', 'Syr', 'Darya', 'and', 'northward', 'across', 'the', 'country', 're', 'ior', 'and', 'of', 'the', 'Kirghiz', 'to', 'the', 'south', 'western', 'border', 'of', 'Siberia', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Here', 'the', 'Tibetan', 'Gunung', 'Agung', 'unite', 'with', 'the', 'line', 'of', 'elevation', 'which', 'stretches', 'across', 'the', 'continent', 'from', 'the', 'Pacific', 'and', 'which', 'separates', 'Siberia', 'from', 'the', 'region', 'commonly', 'spoken', 'of', 'under', 'the', 'name', 'of', 'central', 'Asia', '.']","['O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['A', 'line', 'of', 'elevation', 'is', 'continued', 'west', 'of', 'the', 'Altai', 'to', 'the', 'Ural', 'Mountains', 'not', 'rising', 'to', 'considerable', 'altitudes', 'this', 'divides', 'the', 'drainage', 'of', 'south', 'west', 'Siberia', 'from', 'the', 'great', 'plains', 'lying', 'north', 'east', 'of', 'the', 'Aral', 'Sea', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'central', 'area', 'bounded', 'on', 'the', 'north', 'and', 'north', 'west', 'by', 'the', 'Yablonoi', 'Mountains', 'and', 'their', 'western', 'extension', 'in', 'the', 'Tian', 'shan', 'on', 'the', 'south', 'by', 'the', 'northern', 'face', 'of', 'the', 'Tibetan', 'plateau', 'and', 'on', 'the', 'east', 'by', 'the', 'Khingan', 'range', 'before', 'alluded', 'to', 'forms', 'the', 'great', 'desert', 'of', 'central', 'Asia', 'known', 'as', 'the', 'Gobi', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'Ural', 'Mountains', 'do', 'not', 'exceed', '2000', 'or', '3000', 'ft', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Formosa', 'which', 'is', 'situated', 'under', 'the', 'northern', 'tropic', 'near', 'the', 'coast', 'of', 'China', 'is', 'traversed', 'by', 'a', 'high', 'range', 'of', 'Kangkar', 'Punzum', 'reaching', 'nearly', '13', '000', 'ft', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'I-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The', 'whole', 'group', 'is', 'traversed', 'by', 'a', 'line', 'of', 'volcanic', 'Mulhacen', 'some', 'of', 'which', 'are', 'in', 'activity', 'the', 'highest', 'point', 'being', 'about', '13', '000', 'ft', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MOUNTAIN', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['In', '1879', 'he', 'followed', 'up', 'the', 'Urangi', 'river', 'to', 'the', 'Altai', 'Mountains', 'and', 'demonstrated', 'to', 'the', 'world', 'the', 'extraordinary', 'physical', 'changes', 'which', 'have', 'passed', 'over', 'the', 'heart', 'of', 'the', 'Asiatic', 'continent', 'since', 'Jenghiz', 'Khan', 'massed', 'his', 'vast', 'armies', 'in', 'those', 'provinces', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
